LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1701220328.076580,1485343.000,46714,3,GY,1,100,0.977
1701220328.116581,1485383.000,46714,3,GY,1,100,0.427
1701220328.156582,1485423.000,46731,2,GY,1,100,0.031
1701220328.196583,1485463.000,46731,2,GY,1,100,-0.214
1701220328.236584,1485503.000,46747,3,GY,1,100,-0.092
1701220328.276585,1485543.000,46747,3,GY,1,100,0.824
1701220328.316586,1485583.000,46747,3,GY,1,100,0.793
1701220328.356587,1485623.000,46763,2,GY,1,100,0.702
1701220328.396588,1485663.000,46763,2,GY,1,100,-0.397
1701220328.436589,1485703.000,46779,3,GY,1,100,0.031
1701220328.476590,1485743.000,46779,3,GY,1,100,-0.671
1701220328.516591,1485783.000,46779,3,GY,1,100,-1.709
1701220328.556592,1485823.000,46797,2,GY,1,100,-1.282
1701220328.596593,1485863.000,46797,2,GY,1,100,-1.099
1701220328.636594,1485903.000,46813,3,GY,1,100,-1.495
1701220328.676595,1485943.000,46813,3,GY,1,100,-0.702
1701220328.716596,1485983.000,46813,3,GY,1,100,-0.122
1701220328.756597,1486023.000,46828,2,GY,1,100,-0.183
1701220328.796598,1486063.000,46828,2,GY,1,100,0.275
1701220328.836599,1486103.000,46845,3,GY,1,100,-0.641
1701220328.876600,1486143.000,46845,3,GY,1,100,-0.092
1701220328.916601,1486183.000,46845,3,GY,1,100,-0.549
1701220328.956602,1486223.000,46862,3,GY,1,100,0.000
1701220328.996603,1486263.000,46862,3,GY,1,100,0.305
1701220329.036604,1486303.000,46862,3,GY,1,100,0.061
1701220329.076605,1486343.000,46878,2,GY,1,100,0.519
1701220329.116606,1486383.000,46878,2,GY,1,100,0.916
1701220329.152273,1486418.667,46895,3,GY,1,100,0.305
1701220329.187941,1486454.333,46895,3,GY,1,100,0.336
1701220329.223609,1486490.000,46895,3,GY,1,100,-0.153
1701220329.263610,1486530.000,46912,3,GY,1,100,0.702
1701220329.303611,1486570.000,46912,3,GY,1,100,0.153
1701220329.343612,1486610.000,46912,3,GY,1,100,0.580
1701220329.383613,1486650.000,46929,2,GY,1,100,0.580
1701220329.423614,1486690.000,46929,2,GY,1,100,0.458
1701220329.463615,1486730.000,46945,3,GY,1,100,0.427
1701220329.503616,1486770.000,46945,3,GY,1,100,0.061
1701220329.543617,1486810.000,46945,3,GY,1,100,-0.183
1701220329.583618,1486850.000,46961,2,GY,1,100,0.336
1701220329.623619,1486890.000,46961,2,GY,1,100,0.092
1701220329.663620,1486930.000,46977,3,GY,1,100,0.000
1701220329.703621,1486970.000,46977,3,GY,1,100,-0.031
1701220329.743622,1487010.000,46977,3,GY,1,100,0.366
1701220329.783623,1487050.000,46996,2,GY,1,100,0.122
1701220329.823624,1487090.000,46996,2,GY,1,100,0.397
1701220329.863625,1487130.000,47013,3,GY,1,100,0.305
1701220329.903626,1487170.000,47013,3,GY,1,100,0.305
1701220329.943627,1487210.000,47013,3,GY,1,100,0.000
1701220329.983628,1487250.000,47028,2,GY,1,100,0.366
1701220330.023629,1487290.000,47028,2,GY,1,100,-0.244
1701220330.063630,1487330.000,47044,3,GY,1,100,0.153
1701220330.103631,1487370.000,47044,3,GY,1,100,0.946
1701220330.143632,1487410.000,47044,3,GY,1,100,-0.092
1701220330.183633,1487450.000,47061,2,GY,1,100,-0.183
1701220330.223634,1487490.000,47061,2,GY,1,100,-0.671
1701220330.263635,1487530.000,47078,3,GY,1,100,-0.610
1701220330.303636,1487570.000,47078,3,GY,1,100,0.580
1701220330.343637,1487610.000,47078,3,GY,1,100,0.885
1701220330.383638,1487650.000,47094,2,GY,1,100,0.183
1701220330.423639,1487690.000,47094,2,GY,1,100,-0.488
1701220330.463640,1487730.000,47109,3,GY,1,100,-0.244
1701220330.503641,1487770.000,47109,3,GY,1,100,0.214
1701220330.543642,1487810.000,47109,3,GY,1,100,0.183
1701220330.583643,1487850.000,47127,3,GY,1,100,0.000
1701220330.623644,1487890.000,47127,3,GY,1,100,-0.641
1701220330.663645,1487930.000,47127,3,GY,1,100,-1.709
1701220330.703646,1487970.000,47143,2,GY,1,100,-1.801
1701220330.743647,1488010.000,47143,2,GY,1,100,-1.495
1701220330.783648,1488050.000,47160,3,GY,1,100,-0.519
1701220330.823649,1488090.000,47160,3,GY,1,100,-0.336
1701220330.863650,1488130.000,47160,3,GY,1,100,0.519
1701220330.903651,1488170.000,47175,2,GY,1,100,0.702
1701220330.943652,1488210.000,47175,2,GY,1,100,-0.244
1701220330.983653,1488250.000,47192,3,GY,1,100,-1.465
1701220331.023654,1488290.000,47192,3,GY,1,100,-1.404
1701220331.063655,1488330.000,47192,3,GY,1,100,-0.763
1701220331.098989,1488365.333,47208,3,GY,1,100,-0.427
1701220331.134323,1488400.667,47208,3,GY,1,100,-0.214
1701220331.169657,1488436.000,47208,3,GY,1,100,0.366
1701220331.209658,1488476.000,47226,2,GY,1,100,-0.366
1701220331.249660,1488516.000,47226,2,GY,1,100,-0.122
1701220331.289660,1488556.000,47240,3,GY,1,100,-0.427
1701220331.329661,1488596.000,47240,3,GY,1,100,-1.068
1701220331.369663,1488636.000,47240,3,GY,1,100,0.366
1701220331.409663,1488676.000,47257,2,GY,1,100,0.214
1701220331.449664,1488716.000,47257,2,GY,1,100,0.458
1701220331.489666,1488756.000,47275,3,GY,1,100,0.183
1701220331.529666,1488796.000,47275,3,GY,1,100,-0.153
1701220331.569668,1488836.000,47275,3,GY,1,100,0.397
1701220331.609668,1488876.000,47293,2,GY,1,100,0.580
1701220331.649669,1488916.000,47293,2,GY,1,100,-0.183
1701220331.689671,1488956.000,47307,3,GY,1,100,-0.244
1701220331.729671,1488996.000,47307,3,GY,1,100,0.336
1701220331.769672,1489036.000,47307,3,GY,1,100,0.427
1701220331.809674,1489076.000,47329,3,GY,1,100,0.549
1701220331.849674,1489116.000,47329,3,GY,1,100,0.793
1701220331.889676,1489156.000,47329,3,GY,1,100,1.038
1701220331.929677,1489196.000,47345,3,GY,1,100,0.885
1701220331.969677,1489236.000,47345,3,GY,1,100,0.885
1701220332.009679,1489276.000,47345,3,GY,1,100,0.427
1701220332.049680,1489316.000,47362,3,GY,1,100,-0.092
1701220332.089680,1489356.000,47362,3,GY,1,100,0.061
1701220332.129682,1489396.000,47362,3,GY,1,100,-0.366
1701220332.169683,1489436.000,47380,2,GY,1,100,-0.793
1701220332.209683,1489476.000,47380,2,GY,1,100,-1.343
1701220332.249685,1489516.000,47398,3,GY,1,100,-1.282
1701220332.289685,1489556.000,47398,3,GY,1,100,-0.671
1701220332.329687,1489596.000,47398,3,GY,1,100,0.305
1701220332.369688,1489636.000,47412,2,GY,1,100,0.580
1701220332.409688,1489676.000,47412,2,GY,1,100,0.458
1701220332.449690,1489716.000,47429,3,GY,1,100,1.068
1701220332.489691,1489756.000,47429,3,GY,1,100,1.038
1701220332.529691,1489796.000,47429,3,GY,1,100,0.336
1701220332.569693,1489836.000,47446,2,GY,1,100,0.183
1701220332.609694,1489876.000,47446,2,GY,1,100,-0.153
1701220332.649695,1489916.000,47463,3,GY,1,100,-0.427
1701220332.689696,1489956.000,47463,3,GY,1,100,-0.427
1701220332.729697,1489996.000,47463,3,GY,1,100,0.061
1701220332.769698,1490036.000,47477,2,GY,1,100,-0.092
1701220332.809699,1490076.000,47477,2,GY,1,100,-0.336
1701220332.849699,1490116.000,47495,3,GY,1,100,0.366
1701220332.889701,1490156.000,47495,3,GY,1,100,0.214
1701220332.929702,1490196.000,47495,3,GY,1,100,0.061
1701220332.965369,1490231.667,47513,3,GY,1,100,0.122
1701220333.001037,1490267.333,47513,3,GY,1,100,0.458
1701220333.036704,1490303.000,47513,3,GY,1,100,0.580
1701220333.076705,1490343.000,47530,2,GY,1,100,0.183
1701220333.116706,1490383.000,47530,2,GY,1,100,-0.122
1701220333.156707,1490423.000,47544,3,GY,1,100,0.824
1701220333.196708,1490463.000,47544,3,GY,1,100,1.221
1701220333.236709,1490503.000,47544,3,GY,1,100,0.824
1701220333.276710,1490543.000,47562,2,GY,1,100,0.641
1701220333.316711,1490583.000,47562,2,GY,1,100,0.153
1701220333.356712,1490623.000,47580,3,GY,1,100,-0.092
1701220333.396713,1490663.000,47580,3,GY,1,100,-0.092
1701220333.436714,1490703.000,47580,3,GY,1,100,-1.190
1701220333.476715,1490743.000,47599,2,GY,1,100,0.336
1701220333.516716,1490783.000,47599,2,GY,1,100,0.946
1701220333.556717,1490823.000,47614,3,GY,1,100,1.282
1701220333.596718,1490863.000,47614,3,GY,1,100,0.610
1701220333.636719,1490903.000,47614,3,GY,1,100,0.061
1701220333.676720,1490943.000,47631,2,GY,1,100,-0.275
1701220333.716721,1490983.000,47631,2,GY,1,100,-0.763
1701220333.756722,1491023.000,47647,3,GY,1,100,-2.167
1701220333.796723,1491063.000,47647,3,GY,1,100,-0.610
1701220333.836724,1491103.000,47647,3,GY,1,100,-0.397
1701220333.876725,1491143.000,47665,3,GY,1,100,0.061
1701220333.916726,1491183.000,47665,3,GY,1,100,0.153
1701220333.956727,1491223.000,47665,3,GY,1,100,1.343
1701220333.996728,1491263.000,47680,2,GY,1,100,0.977
1701220334.036729,1491303.000,47680,2,GY,1,100,-0.244
1701220334.076730,1491343.000,47696,3,GY,1,100,0.977
1701220334.116731,1491383.000,47696,3,GY,1,100,1.434
1701220334.156732,1491423.000,47696,3,GY,1,100,0.336
1701220334.196733,1491463.000,47712,2,GY,1,100,0.031
1701220334.236734,1491503.000,47712,2,GY,1,100,-0.336
1701220334.276735,1491543.000,47732,3,GY,1,100,-0.549
1701220334.316736,1491583.000,47732,3,GY,1,100,0.305
1701220334.356737,1491623.000,47732,3,GY,1,100,0.458
1701220334.396738,1491663.000,47748,2,GY,1,100,1.038
1701220334.436739,1491703.000,47748,2,GY,1,100,0.000
1701220334.476740,1491743.000,47763,3,GY,1,100,-0.519
1701220334.516742,1491783.000,47763,3,GY,1,100,-0.641
1701220334.556742,1491823.000,47763,3,GY,1,100,0.427
1701220334.596743,1491863.000,47780,2,GY,1,100,-0.336
1701220334.636744,1491903.000,47780,2,GY,1,100,-0.519
1701220334.676745,1491943.000,47797,3,GY,1,100,-0.214
1701220334.716746,1491983.000,47797,3,GY,1,100,-0.275
1701220334.756747,1492023.000,47797,3,GY,1,100,0.397
1701220334.796748,1492063.000,47813,2,GY,1,100,0.031
1701220334.836749,1492103.000,47813,2,GY,1,100,-0.092
1701220334.876750,1492143.000,47829,3,GY,1,100,0.000
1701220334.916751,1492183.000,47829,3,GY,1,100,-0.397
1701220334.956753,1492223.000,47829,3,GY,1,100,-0.031
1701220334.992087,1492258.333,47845,3,GY,1,100,0.366
1701220335.027421,1492293.667,47845,3,GY,1,100,0.885
1701220335.062755,1492329.000,47845,3,GY,1,100,0.031
1701220335.102756,1492369.000,47862,2,GY,1,100,-0.336
1701220335.142757,1492409.000,47862,2,GY,1,100,-0.122
1701220335.182758,1492449.000,47879,3,GY,1,100,0.000
1701220335.222759,1492489.000,47879,3,GY,1,100,0.092
1701220335.262760,1492529.000,47879,3,GY,1,100,-0.366
1701220335.302761,1492569.000,47894,2,GY,1,100,0.275
1701220335.342762,1492609.000,47894,2,GY,1,100,-0.214
1701220335.382763,1492649.000,47910,3,GY,1,100,-0.427
1701220335.422764,1492689.000,47910,3,GY,1,100,-0.244
1701220335.462765,1492729.000,47910,3,GY,1,100,0.061
1701220335.502766,1492769.000,47927,2,GY,1,100,-0.122
1701220335.542767,1492809.000,47927,2,GY,1,100,0.488
1701220335.582768,1492849.000,47944,3,GY,1,100,1.282
1701220335.622769,1492889.000,47944,3,GY,1,100,-1.038
1701220335.662770,1492929.000,47944,3,GY,1,100,-0.488
1701220335.702771,1492969.000,47959,2,GY,1,100,-0.610
1701220335.742772,1493009.000,47959,2,GY,1,100,-0.031
1701220335.782773,1493049.000,47975,3,GY,1,100,0.153
1701220335.822774,1493089.000,47975,3,GY,1,100,-0.031
1701220335.862775,1493129.000,47975,3,GY,1,100,-0.519
1701220335.902776,1493169.000,47993,3,GY,1,100,-0.275
1701220335.942777,1493209.000,47993,3,GY,1,100,-0.061
1701220335.982778,1493249.000,47993,3,GY,1,100,-0.885
1701220336.022779,1493289.000,48011,2,GY,1,100,-0.092
1701220336.062780,1493329.000,48011,2,GY,1,100,-0.031
1701220336.102781,1493369.000,48026,3,GY,1,100,0.305
1701220336.142782,1493409.000,48026,3,GY,1,100,0.122
1701220336.182783,1493449.000,48026,3,GY,1,100,0.244
1701220336.222784,1493489.000,48043,2,GY,1,100,0.366
1701220336.262785,1493529.000,48043,2,GY,1,100,0.183
1701220336.302786,1493569.000,48060,3,GY,1,100,-0.366
1701220336.342787,1493609.000,48060,3,GY,1,100,-0.336
1701220336.382788,1493649.000,48060,3,GY,1,100,0.336
1701220336.422789,1493689.000,48076,2,GY,1,100,0.214
1701220336.462790,1493729.000,48076,2,GY,1,100,0.122
1701220336.502791,1493769.000,48092,3,GY,1,100,-0.122
1701220336.542792,1493809.000,48092,3,GY,1,100,0.244
1701220336.582793,1493849.000,48092,3,GY,1,100,-0.305
1701220336.622794,1493889.000,48108,2,GY,1,100,-1.373
1701220336.662795,1493929.000,48108,2,GY,1,100,-0.519
1701220336.702796,1493969.000,48125,3,GY,1,100,-0.519
1701220336.742797,1494009.000,48125,3,GY,1,100,-0.427
1701220336.782798,1494049.000,48125,3,GY,1,100,-0.824
1701220336.818466,1494084.667,48141,3,GY,1,100,0.366
1701220336.854133,1494120.333,48141,3,GY,1,100,-0.488
1701220336.889801,1494156.000,48141,3,GY,1,100,-0.610
1701220336.929802,1494196.000,48166,3,GY,1,100,-0.854
1701220336.969803,1494236.000,48166,3,GY,1,100,-0.885
1701220337.009804,1494276.000,48166,3,GY,1,100,-0.702
1701220337.049472,1494315.667,48182,3,GY,1,100,-0.397
1701220337.089139,1494355.333,48182,3,GY,1,100,0.214
1701220337.128807,1494395.000,48182,3,GY,1,100,0.061
1701220337.169308,1494435.500,48197,2,GY,1,100,0.214
1701220337.209809,1494476.000,48197,2,GY,1,100,0.061
1701220337.249810,1494516.000,48214,3,GY,1,100,0.183
1701220337.289811,1494556.000,48214,3,GY,1,100,0.214
1701220337.329812,1494596.000,48214,3,GY,1,100,-0.214
1701220337.369813,1494636.000,48231,3,GY,1,100,0.183
1701220337.409814,1494676.000,48231,3,GY,1,100,0.153
1701220337.449815,1494716.000,48231,3,GY,1,100,-0.214
1701220337.489816,1494756.000,48247,2,GY,1,100,0.031
1701220337.529817,1494796.000,48247,2,GY,1,100,0.000
1701220337.569818,1494836.000,48263,2,GY,1,100,0.122
1701220337.609819,1494876.000,48263,2,GY,1,100,-0.122
1701220337.649820,1494916.000,48279,3,GY,1,100,-0.214
1701220337.689821,1494956.000,48279,3,GY,1,100,-0.092
1701220337.729822,1494996.000,48279,3,GY,1,100,-0.305
1701220337.769823,1495036.000,48296,3,GY,1,100,0.580
1701220337.809824,1495076.000,48296,3,GY,1,100,0.824
1701220337.849825,1495116.000,48296,3,GY,1,100,0.702
1701220337.889826,1495156.000,48313,2,GY,1,100,0.214
1701220337.929827,1495196.000,48313,2,GY,1,100,-0.153
1701220337.969828,1495236.000,48331,3,GY,1,100,0.488
1701220338.009829,1495276.000,48331,3,GY,1,100,0.122
1701220338.049830,1495316.000,48331,3,GY,1,100,0.397
1701220338.089831,1495356.000,48346,2,GY,1,100,0.671
1701220338.129832,1495396.000,48346,2,GY,1,100,0.519
1701220338.169833,1495436.000,48363,3,GY,1,100,-0.275
1701220338.209834,1495476.000,48363,3,GY,1,100,0.305
1701220338.249835,1495516.000,48363,3,GY,1,100,-0.092
1701220338.289836,1495556.000,48380,2,GY,1,100,0.519
1701220338.329837,1495596.000,48380,2,GY,1,100,0.336
1701220338.369838,1495636.000,48396,3,GY,1,100,0.671
1701220338.409839,1495676.000,48396,3,GY,1,100,0.610
1701220338.449840,1495716.000,48396,3,GY,1,100,-0.702
1701220338.489841,1495756.000,48411,2,GY,1,100,0.122
1701220338.529842,1495796.000,48411,2,GY,1,100,0.519
1701220338.569843,1495836.000,48429,3,GY,1,100,0.214
1701220338.609844,1495876.000,48429,3,GY,1,100,-0.092
1701220338.649845,1495916.000,48429,3,GY,1,100,0.488
1701220338.689846,1495956.000,48445,3,GY,1,100,0.732
1701220338.729847,1495996.000,48445,3,GY,1,100,-0.854
1701220338.769848,1496036.000,48445,3,GY,1,100,-0.824
1701220338.802849,1496069.000,48464,2,GY,1,100,0.061
1701220338.835850,1496102.000,48464,2,GY,1,100,-0.519
1701220338.875851,1496142.000,48479,3,GY,1,100,-1.068
1701220338.915852,1496182.000,48479,3,GY,1,100,-0.610
1701220338.955853,1496222.000,48479,3,GY,1,100,0.153
1701220338.995854,1496262.000,48496,3,GY,1,100,-0.183
1701220339.035855,1496302.000,48496,3,GY,1,100,0.092
1701220339.075856,1496342.000,48496,3,GY,1,100,0.397
1701220339.115857,1496382.000,48512,2,GY,1,100,-0.122
1701220339.155858,1496422.000,48512,2,GY,1,100,-0.031
1701220339.195859,1496462.000,48530,3,GY,1,100,0.153
1701220339.235860,1496502.000,48530,3,GY,1,100,-0.305
1701220339.275861,1496542.000,48530,3,GY,1,100,-0.275
1701220339.315862,1496582.000,48544,2,GY,1,100,0.885
1701220339.355863,1496622.000,48544,2,GY,1,100,-0.031
1701220339.395864,1496662.000,48561,3,GY,1,100,0.031
1701220339.435865,1496702.000,48561,3,GY,1,100,0.244
1701220339.475866,1496742.000,48561,3,GY,1,100,0.031
1701220339.515867,1496782.000,48577,2,GY,1,100,-0.671
1701220339.555868,1496822.000,48577,2,GY,1,100,-1.465
1701220339.595869,1496862.000,48595,3,GY,1,100,-0.824
1701220339.635870,1496902.000,48595,3,GY,1,100,0.488
1701220339.675871,1496942.000,48595,3,GY,1,100,0.153
1701220339.715872,1496982.000,48609,2,GY,1,100,0.458
1701220339.755873,1497022.000,48609,2,GY,1,100,0.549
1701220339.795874,1497062.000,48626,3,GY,1,100,-0.061
1701220339.835875,1497102.000,48626,3,GY,1,100,0.000
1701220339.875876,1497142.000,48626,3,GY,1,100,-0.763
1701220339.915877,1497182.000,48643,2,GY,1,100,-0.305
1701220339.955878,1497222.000,48643,2,GY,1,100,-0.061
1701220339.995879,1497262.000,48660,3,GY,1,100,0.214
1701220340.035880,1497302.000,48660,3,GY,1,100,0.031
1701220340.075881,1497342.000,48660,3,GY,1,100,0.122
1701220340.115882,1497382.000,48675,2,GY,1,100,0.275
1701220340.155883,1497422.000,48675,2,GY,1,100,0.092
1701220340.195884,1497462.000,48692,3,GY,1,100,0.305
1701220340.235885,1497502.000,48692,3,GY,1,100,-0.244
1701220340.275886,1497542.000,48692,3,GY,1,100,0.122
1701220340.315887,1497582.000,48708,3,GY,1,100,0.732
1701220340.355888,1497622.000,48708,3,GY,1,100,0.763
1701220340.395889,1497662.000,48708,3,GY,1,100,-0.153
1701220340.435890,1497702.000,48725,2,GY,1,100,-0.458
1701220340.475891,1497742.000,48725,2,GY,1,100,-0.854
1701220340.515892,1497782.000,48742,3,GY,1,100,0.061
1701220340.555893,1497822.000,48742,3,GY,1,100,1.343
1701220340.595894,1497862.000,48742,3,GY,1,100,0.946
1701220340.635895,1497902.000,48757,2,GY,1,100,-1.465
1701220340.675896,1497942.000,48757,2,GY,1,100,-2.075
1701220340.711230,1497977.333,48773,3,GY,1,100,-2.686
1701220340.746564,1498012.667,48773,3,GY,1,100,-1.099
1701220340.781898,1498048.000,48773,3,GY,1,100,-0.122
1701220340.822233,1498088.333,48790,3,GY,1,100,0.488
1701220340.862567,1498128.667,48790,3,GY,1,100,0.183
1701220340.902902,1498169.000,48790,3,GY,1,100,-0.305
1701220340.942403,1498208.500,48807,2,GY,1,100,0.000
1701220340.981904,1498248.000,48807,2,GY,1,100,0.122
1701220341.021904,1498288.000,48822,3,GY,1,100,0.153
1701220341.061906,1498328.000,48822,3,GY,1,100,0.183
1701220341.101907,1498368.000,48822,3,GY,1,100,-0.336
1701220341.141907,1498408.000,48838,2,GY,1,100,0.397
1701220341.181909,1498448.000,48838,2,GY,1,100,0.031
1701220341.222243,1498488.333,48856,3,GY,1,100,0.458
1701220341.262577,1498528.667,48856,3,GY,1,100,0.305
1701220341.302912,1498569.000,48856,3,GY,1,100,0.153
1701220341.342412,1498608.500,48872,2,GY,1,100,0.458
1701220341.381914,1498648.000,48872,2,GY,1,100,0.092
1701220341.421915,1498688.000,48887,3,GY,1,100,0.000
1701220341.461915,1498728.000,48887,3,GY,1,100,-0.183
1701220341.501917,1498768.000,48887,3,GY,1,100,-0.244
1701220341.541918,1498808.000,48904,2,GY,1,100,-0.092
1701220341.581918,1498848.000,48904,2,GY,1,100,0.641
1701220341.622253,1498888.333,48921,3,GY,1,100,-0.183
1701220341.662587,1498928.667,48921,3,GY,1,100,-0.275
1701220341.702922,1498969.000,48921,3,GY,1,100,-0.061
1701220341.742923,1499009.000,48937,3,GY,1,100,0.214
1701220341.782924,1499049.000,48937,3,GY,1,100,-0.214
1701220341.822925,1499089.000,48937,3,GY,1,100,0.244
1701220341.862426,1499128.500,48953,2,GY,1,100,-0.183
1701220341.901927,1499168.000,48953,2,GY,1,100,-0.122
1701220341.942261,1499208.333,48969,3,GY,1,100,0.244
1701220341.982595,1499248.667,48969,3,GY,1,100,0.092
1701220342.022930,1499289.000,48969,3,GY,1,100,0.153
1701220342.062931,1499329.000,48991,3,GY,1,100,-0.031
1701220342.102932,1499369.000,48991,3,GY,1,100,-1.038
1701220342.142933,1499409.000,48991,3,GY,1,100,-1.556
1701220342.182934,1499449.000,49008,3,GY,1,100,-0.092
1701220342.222935,1499489.000,49008,3,GY,1,100,-0.214
1701220342.262936,1499529.000,49008,3,GY,1,100,0.183
1701220342.302937,1499569.000,49025,2,GY,1,100,-0.031
1701220342.342938,1499609.000,49025,2,GY,1,100,0.183
1701220342.382939,1499649.000,49041,3,GY,1,100,0.458
1701220342.422940,1499689.000,49041,3,GY,1,100,2.167
1701220342.462941,1499729.000,49041,3,GY,1,100,2.289
1701220342.502942,1499769.000,49056,2,GY,1,100,0.671
1701220342.542943,1499809.000,49056,2,GY,1,100,0.244
1701220342.578277,1499844.333,49073,3,GY,1,100,0.061
1701220342.613611,1499879.667,49073,3,GY,1,100,0.153
1701220342.648945,1499915.000,49073,3,GY,1,100,-0.092
1701220342.688946,1499955.000,49090,3,GY,1,100,0.031
1701220342.728947,1499995.000,49090,3,GY,1,100,0.183
1701220342.768948,1500035.000,49090,3,GY,1,100,-0.214
1701220342.808949,1500075.000,49106,2,GY,1,100,-0.824
1701220342.848950,1500115.000,49106,2,GY,1,100,0.305
1701220342.888951,1500155.000,49122,3,GY,1,100,-0.031
1701220342.928952,1500195.000,49122,3,GY,1,100,-0.214
1701220342.968953,1500235.000,49122,3,GY,1,100,-0.427
1701220343.008954,1500275.000,49140,2,GY,1,100,0.336
1701220343.048955,1500315.000,49140,2,GY,1,100,0.641
1701220343.088956,1500355.000,49157,3,GY,1,100,0.488
1701220343.128958,1500395.000,49157,3,GY,1,100,0.702
1701220343.168958,1500435.000,49157,3,GY,1,100,-0.244
1701220343.208959,1500475.000,49174,2,GY,1,100,-0.336
1701220343.248960,1500515.000,49174,2,GY,1,100,0.000
1701220343.288961,1500555.000,49189,3,GY,1,100,0.793
1701220343.328962,1500595.000,49189,3,GY,1,100,0.305
1701220343.368963,1500635.000,49189,3,GY,1,100,0.366
1701220343.408964,1500675.000,49205,3,GY,1,100,0.458
1701220343.448965,1500715.000,49205,3,GY,1,100,0.763
1701220343.488966,1500755.000,49205,3,GY,1,100,-0.092
1701220343.528967,1500795.000,49222,2,GY,1,100,-0.580
1701220343.568969,1500835.000,49222,2,GY,1,100,-0.061
1701220343.608969,1500875.000,49239,3,GY,1,100,-0.092
1701220343.648970,1500915.000,49239,3,GY,1,100,-0.366
1701220343.688972,1500955.000,49239,3,GY,1,100,0.153
1701220343.728972,1500995.000,49257,2,GY,1,100,-0.244
1701220343.768973,1501035.000,49257,2,GY,1,100,0.061
1701220343.808975,1501075.000,49272,3,GY,1,100,-0.031
1701220343.848975,1501115.000,49272,3,GY,1,100,-0.092
1701220343.888977,1501155.000,49272,3,GY,1,100,-0.092
1701220343.928977,1501195.000,49290,2,GY,1,100,0.885
1701220343.968978,1501235.000,49290,2,GY,1,100,0.061
1701220344.008980,1501275.000,49306,3,GY,1,100,-0.153
1701220344.048980,1501315.000,49306,3,GY,1,100,0.275
1701220344.088981,1501355.000,49306,3,GY,1,100,-0.061
1701220344.128983,1501395.000,49325,3,GY,1,100,0.031
1701220344.168983,1501435.000,49325,3,GY,1,100,1.068
1701220344.208984,1501475.000,49325,3,GY,1,100,0.763
1701220344.248986,1501515.000,49342,3,GY,1,100,0.244
1701220344.288986,1501555.000,49342,3,GY,1,100,0.549
1701220344.328988,1501595.000,49342,3,GY,1,100,-0.031
1701220344.368989,1501635.000,49357,2,GY,1,100,-0.244
1701220344.408989,1501675.000,49357,2,GY,1,100,-0.366
1701220344.448991,1501715.000,49373,3,GY,1,100,-0.275
1701220344.488991,1501755.000,49373,3,GY,1,100,0.122
1701220344.528992,1501795.000,49373,3,GY,1,100,0.458
1701220344.564660,1501830.667,49391,3,GY,1,100,0.305
1701220344.600328,1501866.333,49391,3,GY,1,100,-0.061
1701220344.635995,1501902.000,49391,3,GY,1,100,0.336
1701220344.675496,1501941.500,49407,2,GY,1,100,0.366
1701220344.714997,1501981.000,49407,2,GY,1,100,-0.336
1701220344.754998,1502021.000,49422,3,GY,1,100,-0.275
1701220344.794999,1502061.000,49422,3,GY,1,100,-0.122
1701220344.835000,1502101.000,49422,3,GY,1,100,0.458
1701220344.875001,1502141.000,49439,2,GY,1,100,-0.732
1701220344.915002,1502181.000,49439,2,GY,1,100,-0.610
1701220344.955003,1502221.000,49456,3,GY,1,100,0.519
1701220344.995004,1502261.000,49456,3,GY,1,100,1.007
1701220345.035005,1502301.000,49456,3,GY,1,100,-0.031
1701220345.075006,1502341.000,49472,2,GY,1,100,-0.702
1701220345.115007,1502381.000,49472,2,GY,1,100,0.061
1701220345.155342,1502421.333,49487,3,GY,1,100,0.122
1701220345.195676,1502461.667,49487,3,GY,1,100,-0.031
1701220345.236010,1502502.000,49487,3,GY,1,100,0.519
1701220345.275511,1502541.500,49504,2,GY,1,100,-0.092
1701220345.315012,1502581.000,49504,2,GY,1,100,-0.153
1701220345.355013,1502621.000,49521,3,GY,1,100,0.244
1701220345.395014,1502661.000,49521,3,GY,1,100,0.427
1701220345.435015,1502701.000,49521,3,GY,1,100,-0.153
1701220345.475016,1502741.000,49537,2,GY,1,100,0.122
1701220345.515017,1502781.000,49537,2,GY,1,100,0.122
1701220345.555018,1502821.000,49553,3,GY,1,100,-0.702
1701220345.595019,1502861.000,49553,3,GY,1,100,-0.793
1701220345.635020,1502901.000,49553,3,GY,1,100,-0.427
1701220345.675021,1502941.000,49569,2,GY,1,100,-0.305
1701220345.715022,1502981.000,49569,2,GY,1,100,-0.244
1701220345.755023,1503021.000,49586,3,GY,1,100,0.580
1701220345.795024,1503061.000,49586,3,GY,1,100,-0.031
1701220345.835025,1503101.000,49586,3,GY,1,100,-0.031
1701220345.875026,1503141.000,49603,2,GY,1,100,0.275
1701220345.915027,1503181.000,49603,2,GY,1,100,0.458
1701220345.955028,1503221.000,49618,3,GY,1,100,0.336
1701220345.995029,1503261.000,49618,3,GY,1,100,-0.366
1701220346.035030,1503301.000,49618,3,GY,1,100,-0.916
1701220346.075031,1503341.000,49634,3,GY,1,100,-0.671
1701220346.115032,1503381.000,49634,3,GY,1,100,0.000
1701220346.155033,1503421.000,49634,3,GY,1,100,-0.519
1701220346.195034,1503461.000,49651,2,GY,1,100,-0.397
